country,province,disturbance,forest_condition,comp_removal,shading,soil_prep,water_reg,fertilisation,protection,planting_density,planting_sp_no,age_0,height_0,species_full,genus,species,family,lat_dec,lon_dec,duration_months,w_meanWD,w_sdWD,w_levelWD,w_nInd,sample_assumption,sample_weight,site_sp,treatment,yr_cat,survival_per
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,5.0,0.61,0.070823262,,2,,24.0,,0,9999.0,95.23809524
Indonesia,Central Kalimantan,F,forest_enrichment,1,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,7.0,0.61,0.070823262,,2,,24.0,,1,1.0,57.14285714
Indonesia,Central Kalimantan,F,forest_enrichment,1,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,5.0,0.61,0.070823262,,2,,24.0,,1,9999.0,61.9047619
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,7.0,0.61,0.070823262,,2,,24.0,,1,1.0,80.95238095
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,5.0,0.61,0.070823262,,2,,24.0,,1,9999.0,85.71428571
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,7.0,0.61,0.070823262,,2,,24.0,,0,1.0,14.28571429
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,5.0,0.61,0.070823262,,2,,24.0,,0,9999.0,23.80952381
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,7.0,0.33,0.070823262,,1,,24.0,,0,1.0,91.66666667
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,24.0,,0,9999.0,91.66666667
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,7.0,0.69,0.070823262,,1,,24.0,,0,1.0,95.83333333
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,5.0,0.69,0.070823262,,1,,24.0,,0,9999.0,95.83333333
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,12.0,0.69,0.070823262,,1,,80.0,,1,1.0,92.5
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,5.0,0.69,0.070823262,,1,,80.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,11.0,0.33,0.070823262,,1,,50.0,,0,1.0,92.0
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,50.0,,0,9999.0,92.0
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,11.0,0.33,0.070823262,,1,,50.0,,1,1.0,100.0
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,50.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,11.0,0.33,0.070823262,,1,,40.0,,1,1.0,90.0
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,40.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,forest_enrichment,1,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,7.0,0.33,0.070823262,,1,,24.0,,1,1.0,87.5
Indonesia,Central Kalimantan,F,forest_enrichment,1,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,24.0,,1,9999.0,87.5
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,7.0,0.33,0.070823262,,1,,24.0,,1,1.0,95.83333333
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,24.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,7.0,0.33,0.070823262,,1,,24.0,,0,1.0,75.0
Indonesia,Central Kalimantan,F,forest_enrichment,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,24.0,,0,9999.0,79.16666667
Indonesia,Central Kalimantan,F,forest_enrichment,1,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,7.0,0.69,0.070823262,,1,,24.0,,1,1.0,100.0
Indonesia,Central Kalimantan,F,forest_enrichment,1,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,5.0,0.69,0.070823262,,1,,24.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,12.0,0.69,0.070823262,,1,,80.0,,0,1.0,81.25
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,5.0,0.69,0.070823262,,1,,80.0,,0,9999.0,98.75
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,7.0,0.69,0.070823262,,1,,24.0,,1,1.0,66.66666667
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,5.0,0.69,0.070823262,,1,,24.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,7.0,0.69,0.070823262,,1,,24.0,,0,1.0,83.33333333
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,5.0,0.69,0.070823262,,1,,24.0,,0,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,7.0,0.61,0.070823262,,2,,24.0,,0,1.0,80.95238095
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,5.0,0.61,0.070823262,,2,,24.0,,0,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,7.0,0.61,0.070823262,,2,,24.0,,1,1.0,90.47619048
Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,5.0,0.61,0.070823262,,2,,24.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,7.0,0.61,0.070823262,,2,,24.0,,1,1.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,5.0,0.61,0.070823262,,2,,24.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,7.0,0.61,0.070823262,,2,,24.0,,0,1.0,71.42857143
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Combretocarpus rotundatus,Combretocarpus,rotundatus,Anisophylleaceae,-2.184444444,113.5408333,5.0,0.61,0.070823262,,2,,24.0,,0,9999.0,85.71428571
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,7.0,0.33,0.070823262,,1,,24.0,,0,1.0,79.16666667
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,24.0,,0,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,7.0,0.69,0.070823262,,1,,24.0,,0,1.0,95.83333333
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,5.0,0.69,0.070823262,,1,,24.0,,0,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,12.0,0.69,0.070823262,,1,,80.0,,1,1.0,76.25
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,5.0,0.69,0.070823262,,1,,80.0,,1,9999.0,97.5
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,11.0,0.33,0.070823262,,1,,49.0,,0,1.0,95.91836735
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,49.0,,0,9999.0,95.91836735
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,11.0,0.33,0.070823262,,1,,50.0,,1,1.0,88.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,50.0,,1,9999.0,90.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,11.0,0.33,0.070823262,,1,,40.0,,1,1.0,95.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,40.0,,1,9999.0,95.0
Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,7.0,0.33,0.070823262,,1,,24.0,,1,1.0,70.83333333
Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,24.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,7.0,0.33,0.070823262,,1,,24.0,,1,1.0,83.33333333
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,1,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,24.0,,1,9999.0,100.0
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,7.0,0.33,0.070823262,,1,,24.0,,0,1.0,87.5
Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,22500.0,3,6.0,,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,-2.184444444,113.5408333,5.0,0.33,0.070823262,,1,,24.0,,0,9999.0,75.0
Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,7.0,0.69,0.070823262,,1,,24.0,,1,1.0,95.83333333
Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,22500.0,3,6.0,,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,-2.184444444,113.5408333,5.0,0.69,0.070823262,,1,,24.0,,1,9999.0,100.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Baccaurea angulata,Baccaurea,angulata,Phyllanthaceae,4.6,117.2,14.0,0.625769231,0.09413391,,13,,20.0,,1,1.0,100.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Baccaurea angulata,Baccaurea,angulata,Phyllanthaceae,4.6,117.2,135.0,0.625769231,0.09413391,,13,,20.0,,1,10.0,70.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Baccaurea angulata,Baccaurea,angulata,Phyllanthaceae,4.6,117.2,25.0,0.625769231,0.09413391,,13,,20.0,,1,2.0,90.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Baccaurea angulata,Baccaurea,angulata,Phyllanthaceae,4.6,117.2,41.0,0.625769231,0.09413391,,13,,20.0,,1,3.0,85.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Baccaurea angulata,Baccaurea,angulata,Phyllanthaceae,4.6,117.2,53.0,0.625769231,0.09413391,,13,,20.0,,1,4.0,80.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Baccaurea angulata,Baccaurea,angulata,Phyllanthaceae,4.6,117.2,108.0,0.625769231,0.09413391,,13,,20.0,,1,7.5,80.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Hopea ferruginea,Hopea,ferruginea,Dipterocarpaceae,4.6,117.2,14.0,0.58,0.070823262,,3,,20.0,,1,1.0,85.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Hopea ferruginea,Hopea,ferruginea,Dipterocarpaceae,4.6,117.2,135.0,0.58,0.070823262,,3,,20.0,,1,10.0,45.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Hopea ferruginea,Hopea,ferruginea,Dipterocarpaceae,4.6,117.2,25.0,0.58,0.070823262,,3,,20.0,,1,2.0,60.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Hopea ferruginea,Hopea,ferruginea,Dipterocarpaceae,4.6,117.2,41.0,0.58,0.070823262,,3,,20.0,,1,3.0,65.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Hopea ferruginea,Hopea,ferruginea,Dipterocarpaceae,4.6,117.2,53.0,0.58,0.070823262,,3,,20.0,,1,4.0,45.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Hopea ferruginea,Hopea,ferruginea,Dipterocarpaceae,4.6,117.2,108.0,0.58,0.070823262,,3,,20.0,,1,7.5,50.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Intsia palembanica,Intsia,palembanica,Fabaceae,4.6,117.2,14.0,0.658666667,0.070823262,,6,,20.0,,1,1.0,66.66666667
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Intsia palembanica,Intsia,palembanica,Fabaceae,4.6,117.2,135.0,0.658666667,0.070823262,,6,,20.0,,1,10.0,11.11111111
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Intsia palembanica,Intsia,palembanica,Fabaceae,4.6,117.2,25.0,0.658666667,0.070823262,,6,,20.0,,1,2.0,38.88888889
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Intsia palembanica,Intsia,palembanica,Fabaceae,4.6,117.2,41.0,0.658666667,0.070823262,,6,,20.0,,1,3.0,27.77777778
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Intsia palembanica,Intsia,palembanica,Fabaceae,4.6,117.2,53.0,0.658666667,0.070823262,,6,,20.0,,1,4.0,22.22222222
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Intsia palembanica,Intsia,palembanica,Fabaceae,4.6,117.2,108.0,0.658666667,0.070823262,,6,,20.0,,1,7.5,11.11111111
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Koompassia excelsa,Koompassia,excelsa,Fabaceae,4.6,117.2,14.0,0.685,0.070823262,,4,,20.0,,1,1.0,90.90909091
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Koompassia excelsa,Koompassia,excelsa,Fabaceae,4.6,117.2,135.0,0.685,0.070823262,,4,,20.0,,1,10.0,72.72727273
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Koompassia excelsa,Koompassia,excelsa,Fabaceae,4.6,117.2,25.0,0.685,0.070823262,,4,,20.0,,1,2.0,90.90909091
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Koompassia excelsa,Koompassia,excelsa,Fabaceae,4.6,117.2,41.0,0.685,0.070823262,,4,,20.0,,1,3.0,95.45454545
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Koompassia excelsa,Koompassia,excelsa,Fabaceae,4.6,117.2,53.0,0.685,0.070823262,,4,,20.0,,1,4.0,81.81818182
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Koompassia excelsa,Koompassia,excelsa,Fabaceae,4.6,117.2,108.0,0.685,0.070823262,,4,,20.0,,1,7.5,72.72727273
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera pajang,Mangifera,pajang,Anacardiaceae,4.6,117.2,14.0,0.49,0.070823262,,1,,20.0,,1,1.0,100.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera pajang,Mangifera,pajang,Anacardiaceae,4.6,117.2,135.0,0.49,0.070823262,,1,,20.0,,1,10.0,75.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera pajang,Mangifera,pajang,Anacardiaceae,4.6,117.2,25.0,0.49,0.070823262,,1,,20.0,,1,2.0,95.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera pajang,Mangifera,pajang,Anacardiaceae,4.6,117.2,41.0,0.49,0.070823262,,1,,20.0,,1,3.0,75.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera pajang,Mangifera,pajang,Anacardiaceae,4.6,117.2,53.0,0.49,0.070823262,,1,,20.0,,1,4.0,80.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera pajang,Mangifera,pajang,Anacardiaceae,4.6,117.2,108.0,0.49,0.070823262,,1,,20.0,,1,7.5,75.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera sp,Mangifera,sp,Anacardiaceae,4.6,117.2,14.0,0.500529412,0.09413391,,17,,19.0,,1,1.0,100.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera sp,Mangifera,sp,Anacardiaceae,4.6,117.2,135.0,0.500529412,0.09413391,,17,,19.0,,1,10.0,65.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera sp,Mangifera,sp,Anacardiaceae,4.6,117.2,25.0,0.500529412,0.09413391,,17,,19.0,,1,2.0,95.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera sp,Mangifera,sp,Anacardiaceae,4.6,117.2,41.0,0.500529412,0.09413391,,17,,19.0,,1,3.0,90.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera sp,Mangifera,sp,Anacardiaceae,4.6,117.2,53.0,0.500529412,0.09413391,,17,,19.0,,1,4.0,85.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Mangifera sp,Mangifera,sp,Anacardiaceae,4.6,117.2,108.0,0.500529412,0.09413391,,17,,19.0,,1,7.5,70.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea malaanonan,Parashorea,malaanonan,Dipterocarpaceae,4.6,117.2,14.0,0.415,0.070823262,,2,,20.0,,1,1.0,95.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea malaanonan,Parashorea,malaanonan,Dipterocarpaceae,4.6,117.2,135.0,0.415,0.070823262,,2,,20.0,,1,10.0,80.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea malaanonan,Parashorea,malaanonan,Dipterocarpaceae,4.6,117.2,25.0,0.415,0.070823262,,2,,20.0,,1,2.0,90.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea malaanonan,Parashorea,malaanonan,Dipterocarpaceae,4.6,117.2,41.0,0.415,0.070823262,,2,,20.0,,1,3.0,85.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea malaanonan,Parashorea,malaanonan,Dipterocarpaceae,4.6,117.2,53.0,0.415,0.070823262,,2,,20.0,,1,4.0,85.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea malaanonan,Parashorea,malaanonan,Dipterocarpaceae,4.6,117.2,108.0,0.415,0.070823262,,2,,20.0,,1,7.5,80.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea smythiesii,Parashorea,smythiesii,Dipterocarpaceae,4.6,117.2,14.0,0.6,0.070823262,,1,,21.0,,1,1.0,95.23809524
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea smythiesii,Parashorea,smythiesii,Dipterocarpaceae,4.6,117.2,135.0,0.6,0.070823262,,1,,21.0,,1,10.0,57.14285714
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea smythiesii,Parashorea,smythiesii,Dipterocarpaceae,4.6,117.2,25.0,0.6,0.070823262,,1,,21.0,,1,2.0,85.71428571
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea smythiesii,Parashorea,smythiesii,Dipterocarpaceae,4.6,117.2,41.0,0.6,0.070823262,,1,,21.0,,1,3.0,85.71428571
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea smythiesii,Parashorea,smythiesii,Dipterocarpaceae,4.6,117.2,53.0,0.6,0.070823262,,1,,21.0,,1,4.0,66.66666667
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea smythiesii,Parashorea,smythiesii,Dipterocarpaceae,4.6,117.2,108.0,0.6,0.070823262,,1,,21.0,,1,7.5,61.9047619
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea tomentella,Parashorea,tomentella,Dipterocarpaceae,4.6,117.2,14.0,0.5535,0.09413391,,10,,20.0,,1,1.0,95.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea tomentella,Parashorea,tomentella,Dipterocarpaceae,4.6,117.2,135.0,0.5535,0.09413391,,10,,20.0,,1,10.0,55.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea tomentella,Parashorea,tomentella,Dipterocarpaceae,4.6,117.2,25.0,0.5535,0.09413391,,10,,20.0,,1,2.0,90.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea tomentella,Parashorea,tomentella,Dipterocarpaceae,4.6,117.2,41.0,0.5535,0.09413391,,10,,20.0,,1,3.0,85.0
Malaysia,Sabah,LG,forest_enrichment,1,0,0,0,0,0,,34,,67.5,Parashorea tomentella,Parashorea,tomentella,Dipterocarpaceae,4.6,117.2,53.0,0.5535,0.09413391,,10,,20.0,,1,4.0,70.0
